Date,PredictLabel,PredictLabelMean,PredictLabel1,PredictLabel5,PredictLabel10,PredictLabel15,PredictLabel20,PredictLabel30
2020/04/20,['nan' '0.88' '0.82' '0.72' '0.75' '0.73' '0.87'],0.7949999999999999,0.87,0.73,0.75,0.72,0.82,0.88
2020/04/21,['nan' '0.85' '0.82' '0.73' '0.71' '0.8' '0.85'],0.7933333333333333,0.85,0.8,0.71,0.73,0.82,0.85
2020/04/22,['nan' '0.8' '0.82' '0.74' '0.74' '0.79' '0.83'],0.7866666666666667,0.83,0.79,0.74,0.74,0.82,0.8
2020/04/23,['nan' '0.79' '0.83' '0.72' '0.74' '0.79' '0.81'],0.7799999999999999,0.81,0.79,0.74,0.72,0.83,0.79
2020/04/24,['nan' '0.8' '0.84' '0.73' '0.72' '0.8' '0.8'],0.7816666666666666,0.8,0.8,0.72,0.73,0.84,0.8
2020/04/27,['nan' '0.76' '0.85' '0.72' '0.64' '0.74' '0.79'],0.75,0.79,0.74,0.64,0.72,0.85,0.76
2020/04/28,['nan' '0.75' '0.84' '0.76' '0.63' '0.74' '0.77'],0.7483333333333334,0.77,0.74,0.63,0.76,0.84,0.75
2020/04/29,['nan' '0.75' '0.85' '0.75' '0.63' '0.71' '0.78'],0.745,0.78,0.71,0.63,0.75,0.85,0.75
2020/04/30,['nan' '0.75' '0.84' '0.79' '0.63' '0.71' '0.77'],0.7483333333333334,0.77,0.71,0.63,0.79,0.84,0.75
2020/05/04,['nan' '0.75' '0.87' '0.8' '0.63' '0.68' '0.76'],0.7483333333333334,0.76,0.68,0.63,0.8,0.87,0.75
2020/05/05,['nan' '0.75' '0.87' '0.81' '0.64' '0.66' '0.76'],0.7483333333333334,0.76,0.66,0.64,0.81,0.87,0.75
2020/05/06,['nan' '0.75' '0.87' '0.84' '0.66' '0.67' '0.73'],0.7533333333333333,0.73,0.67,0.66,0.84,0.87,0.75
2020/05/07,['nan' '0.74' '0.87' '0.84' '0.64' '0.67' '0.72'],0.7466666666666666,0.72,0.67,0.64,0.84,0.87,0.74
2020/05/08,['nan' '0.74' '0.86' '0.84' '0.65' '0.66' '0.72'],0.745,0.72,0.66,0.65,0.84,0.86,0.74
2020/05/11,['nan' '0.74' '0.87' '0.83' '0.65' '0.67' '0.72'],0.7466666666666666,0.72,0.67,0.65,0.83,0.87,0.74
2020/05/12,['nan' '0.74' '0.86' '0.83' '0.63' '0.65' '0.73'],0.7399999999999999,0.73,0.65,0.63,0.83,0.86,0.74
2020/05/13,['nan' '0.73' '0.86' '0.83' '0.64' '0.64' '0.71'],0.735,0.71,0.64,0.64,0.83,0.86,0.73
2020/05/14,['nan' '0.74' '0.84' '0.83' '0.64' '0.64' '0.69'],0.7300000000000001,0.69,0.64,0.64,0.83,0.84,0.74
2020/05/15,['nan' '0.74' '0.85' '0.83' '0.62' '0.65' '0.69'],0.73,0.69,0.65,0.62,0.83,0.85,0.74
2020/05/18,['nan' '0.73' '0.86' '0.82' '0.63' '0.66' '0.66'],0.7266666666666666,0.66,0.66,0.63,0.82,0.86,0.73
2020/05/19,['nan' '0.74' '0.85' '0.82' '0.62' '0.66' '0.66'],0.725,0.66,0.66,0.62,0.82,0.85,0.74
2020/05/20,['nan' '0.7' '0.85' '0.82' '0.6' '0.64' '0.67'],0.7133333333333334,0.67,0.64,0.6,0.82,0.85,0.7
2020/05/21,['nan' '0.73' '0.85' '0.81' '0.59' '0.62' '0.69'],0.715,0.69,0.62,0.59,0.81,0.85,0.73
2020/05/22,['nan' '0.65' '0.84' '0.79' '0.6' '0.6' '0.68'],0.6933333333333334,0.68,0.6,0.6,0.79,0.84,0.65
2020/05/25,['nan' '0.64' '0.84' '0.79' '0.61' '0.63' '0.7'],0.7016666666666667,0.7,0.63,0.61,0.79,0.84,0.64
2020/05/26,['nan' '0.63' '0.81' '0.8' '0.62' '0.62' '0.69'],0.695,0.69,0.62,0.62,0.8,0.81,0.63
2020/05/27,['nan' '0.63' '0.82' '0.8' '0.63' '0.61' '0.67'],0.6933333333333334,0.67,0.61,0.63,0.8,0.82,0.63
2020/05/28,['nan' '0.62' '0.82' '0.79' '0.63' '0.61' '0.66'],0.6883333333333334,0.66,0.61,0.63,0.79,0.82,0.62
2020/05/29,['nan' '0.63' '0.83' '0.83' '0.65' '0.62' '0.67'],0.7050000000000001,0.67,0.62,0.65,0.83,0.83,0.63
2020/06/01,['nan' '0.92' '0.9' '0.99' '0.99' '0.99' '0.98'],0.9616666666666666,0.98,0.99,0.99,0.99,0.9,0.92
2020/06/02,['nan' '0.92' '0.88' '0.99' '0.98' '0.96' '0.98'],0.9516666666666668,0.98,0.96,0.98,0.99,0.88,0.92
2020/06/03,['nan' '0.92' '0.88' '0.98' '0.99' '0.92' '0.96'],0.9416666666666668,0.96,0.92,0.99,0.98,0.88,0.92
2020/06/04,['nan' '0.92' '0.88' '0.89' '0.99' '0.84' '0.95'],0.9116666666666666,0.95,0.84,0.99,0.89,0.88,0.92
2020/06/05,['nan' '0.92' '0.87' '0.89' '0.99' '0.86' '0.92'],0.9083333333333333,0.92,0.86,0.99,0.89,0.87,0.92
2020/06/08,['nan' '0.92' '0.87' '0.72' '0.98' '0.87' '0.87'],0.8716666666666666,0.87,0.87,0.98,0.72,0.87,0.92
2020/06/09,['nan' '0.92' '0.87' '0.72' '0.95' '0.84' '0.87'],0.8616666666666667,0.87,0.84,0.95,0.72,0.87,0.92
2020/06/10,['nan' '0.91' '0.87' '0.72' '0.94' '0.82' '0.86'],0.8533333333333334,0.86,0.82,0.94,0.72,0.87,0.91
2020/06/11,['nan' '0.91' '0.86' '0.71' '0.95' '0.86' '0.82'],0.8516666666666667,0.82,0.86,0.95,0.71,0.86,0.91
2020/06/12,['nan' '0.91' '0.86' '0.71' '0.93' '0.85' '0.85'],0.8516666666666666,0.85,0.85,0.93,0.71,0.86,0.91
2020/06/15,['nan' '0.9' '0.86' '0.71' '0.85' '0.85' '0.82'],0.8316666666666667,0.82,0.85,0.85,0.71,0.86,0.9
2020/06/16,['nan' '0.89' '0.86' '0.71' '0.8' '0.85' '0.74'],0.8083333333333332,0.74,0.85,0.8,0.71,0.86,0.89
2020/06/17,['nan' '0.88' '0.86' '0.71' '0.8' '0.84' '0.73'],0.8033333333333333,0.73,0.84,0.8,0.71,0.86,0.88
2020/06/18,['nan' '0.88' '0.86' '0.71' '0.79' '0.83' '0.67'],0.79,0.67,0.83,0.79,0.71,0.86,0.88
2020/06/19,['nan' '0.74' '0.85' '0.71' '0.77' '0.83' '0.67'],0.7616666666666667,0.67,0.83,0.77,0.71,0.85,0.74
2020/06/22,['nan' '0.74' '0.84' '0.71' '0.77' '0.81' '0.72'],0.765,0.72,0.81,0.77,0.71,0.84,0.74
2020/06/23,['nan' '0.66' '0.85' '0.71' '0.77' '0.81' '0.69'],0.7483333333333334,0.69,0.81,0.77,0.71,0.85,0.66
2020/06/24,['nan' '0.72' '0.83' '0.71' '0.77' '0.81' '0.69'],0.7549999999999999,0.69,0.81,0.77,0.71,0.83,0.72
2020/06/29,['nan' '0.72' '0.71' '0.71' '0.77' '0.78' '0.73'],0.7366666666666667,0.73,0.78,0.77,0.71,0.71,0.72
2020/06/30,['nan' '0.72' '0.71' '0.71' '0.75' '0.78' '0.72'],0.7316666666666666,0.72,0.78,0.75,0.71,0.71,0.72
2020/07/01,['nan' '0.72' '0.72' '0.71' '0.75' '0.78' '0.72'],0.7333333333333333,0.72,0.78,0.75,0.71,0.72,0.72
2020/07/02,['nan' '0.66' '0.71' '0.71' '0.75' '0.76' '0.71'],0.7166666666666667,0.71,0.76,0.75,0.71,0.71,0.66
2020/07/03,['nan' '0.66' '0.71' '0.68' '0.75' '0.74' '0.73'],0.7116666666666666,0.73,0.74,0.75,0.68,0.71,0.66
2020/07/06,['nan' '0.66' '0.7' '0.58' '0.75' '0.74' '0.73'],0.6933333333333334,0.73,0.74,0.75,0.58,0.7,0.66
2020/07/07,['nan' '0.66' '0.7' '0.56' '0.75' '0.74' '0.71'],0.6866666666666666,0.71,0.74,0.75,0.56,0.7,0.66
2020/07/08,['nan' '0.66' '0.72' '0.57' '0.75' '0.74' '0.73'],0.695,0.73,0.74,0.75,0.57,0.72,0.66
2020/07/09,['nan' '0.66' '0.72' '0.57' '0.75' '0.74' '0.72'],0.6933333333333332,0.72,0.74,0.75,0.57,0.72,0.66
2020/07/10,['nan' '0.66' '0.71' '0.57' '0.73' '0.74' '0.71'],0.6866666666666666,0.71,0.74,0.73,0.57,0.71,0.66
2020/07/13,['nan' '0.66' '0.72' '0.57' '0.62' '0.73' '0.72'],0.6699999999999999,0.72,0.73,0.62,0.57,0.72,0.66
2020/07/14,['nan' '0.66' '0.72' '0.57' '0.61' '0.74' '0.73'],0.6716666666666665,0.73,0.74,0.61,0.57,0.72,0.66
2020/07/15,['nan' '0.67' '0.72' '0.57' '0.61' '0.74' '0.73'],0.6733333333333332,0.73,0.74,0.61,0.57,0.72,0.67
2020/07/16,['nan' '0.67' '0.7' '0.51' '0.61' '0.74' '0.74'],0.6616666666666667,0.74,0.74,0.61,0.51,0.7,0.67
2020/07/17,['nan' '0.67' '0.69' '0.51' '0.61' '0.74' '0.74'],0.66,0.74,0.74,0.61,0.51,0.69,0.67
2020/07/20,['nan' '0.67' '0.69' '0.51' '0.6' '0.72' '0.74'],0.6549999999999999,0.74,0.72,0.6,0.51,0.69,0.67
2020/07/21,['nan' '0.67' '0.68' '0.51' '0.6' '0.69' '0.71'],0.6433333333333333,0.71,0.69,0.6,0.51,0.68,0.67
2020/07/22,['nan' '0.67' '0.69' '0.51' '0.6' '0.66' '0.71'],0.64,0.71,0.66,0.6,0.51,0.69,0.67
2020/07/23,['nan' '0.67' '0.69' '0.5' '0.59' '0.65' '0.7'],0.6333333333333333,0.7,0.65,0.59,0.5,0.69,0.67
2020/07/24,['nan' '0.66' '0.69' '0.5' '0.52' '0.64' '0.7'],0.6183333333333333,0.7,0.64,0.52,0.5,0.69,0.66
2020/07/27,['nan' '0.66' '0.69' '0.51' '0.52' '0.64' '0.68'],0.6166666666666667,0.68,0.64,0.52,0.51,0.69,0.66
2020/07/28,['nan' '0.66' '0.69' '0.51' '0.52' '0.64' '0.69'],0.6183333333333333,0.69,0.64,0.52,0.51,0.69,0.66
2020/07/29,['nan' '0.66' '0.69' '0.51' '0.52' '0.64' '0.69'],0.6183333333333333,0.69,0.64,0.52,0.51,0.69,0.66
2020/07/30,['nan' '0.72' '0.69' '0.5' '0.52' '0.67' '0.69'],0.6316666666666666,0.69,0.67,0.52,0.5,0.69,0.72
2020/07/31,['nan' '0.65' '0.69' '0.5' '0.52' '0.69' '0.7'],0.625,0.7,0.69,0.52,0.5,0.69,0.65
2020/08/03,['nan' '0.65' '0.69' '0.5' '0.52' '0.69' '0.68'],0.6216666666666667,0.68,0.69,0.52,0.5,0.69,0.65
2020/08/04,['nan' '0.65' '0.69' '0.56' '0.52' '0.69' '0.68'],0.6316666666666667,0.68,0.69,0.52,0.56,0.69,0.65
2020/08/05,['nan' '0.62' '0.67' '0.5' '0.52' '0.67' '0.68'],0.61,0.68,0.67,0.52,0.5,0.67,0.62
2020/08/06,['nan' '0.62' '0.69' '0.51' '0.56' '0.67' '0.67'],0.62,0.67,0.67,0.56,0.51,0.69,0.62
2020/08/07,['nan' '0.61' '0.69' '0.51' '0.58' '0.67' '0.65'],0.6183333333333333,0.65,0.67,0.58,0.51,0.69,0.61
2020/08/10,['nan' '0.62' '0.69' '0.63' '0.59' '0.68' '0.65'],0.6433333333333333,0.65,0.68,0.59,0.63,0.69,0.62
2020/08/11,['nan' '0.63' '0.67' '0.58' '0.59' '0.67' '0.66'],0.6333333333333333,0.66,0.67,0.59,0.58,0.67,0.63
2020/08/12,['nan' '0.7' '0.66' '0.64' '0.58' '0.69' '0.68'],0.6583333333333333,0.68,0.69,0.58,0.64,0.66,0.7
2020/08/13,['nan' '0.63' '0.66' '0.63' '0.57' '0.67' '0.68'],0.64,0.68,0.67,0.57,0.63,0.66,0.63
2020/08/14,['nan' '0.64' '0.66' '0.58' '0.58' '0.67' '0.66'],0.6316666666666667,0.66,0.67,0.58,0.58,0.66,0.64
2020/08/17,['nan' '0.64' '0.66' '0.57' '0.58' '0.67' '0.66'],0.63,0.66,0.67,0.58,0.57,0.66,0.64
2020/08/18,['nan' '0.69' '0.64' '0.58' '0.58' '0.67' '0.66'],0.6366666666666667,0.66,0.67,0.58,0.58,0.64,0.69
2020/08/19,['nan' '0.61' '0.66' '0.58' '0.58' '0.66' '0.63'],0.62,0.63,0.66,0.58,0.58,0.66,0.61
2020/08/20,['nan' '0.6' '0.65' '0.58' '0.58' '0.65' '0.6'],0.61,0.6,0.65,0.58,0.58,0.65,0.6
2020/08/21,['nan' '0.6' '0.64' '0.58' '0.58' '0.66' '0.59'],0.6083333333333333,0.59,0.66,0.58,0.58,0.64,0.6
2020/08/24,['nan' '0.6' '0.59' '0.58' '0.57' '0.65' '0.59'],0.5966666666666666,0.59,0.65,0.57,0.58,0.59,0.6
2020/08/25,['nan' '0.6' '0.61' '0.64' '0.57' '0.62' '0.59'],0.605,0.59,0.62,0.57,0.64,0.61,0.6
2020/08/26,['nan' '0.6' '0.6' '0.56' '0.51' '0.61' '0.6'],0.58,0.6,0.61,0.51,0.56,0.6,0.6
2020/08/27,['nan' '0.6' '0.6' '0.54' '0.51' '0.61' '0.6'],0.5766666666666667,0.6,0.61,0.51,0.54,0.6,0.6
2020/08/28,['nan' '0.66' '0.6' '0.6' '0.52' '0.61' '0.62'],0.6016666666666667,0.62,0.61,0.52,0.6,0.6,0.66
2020/08/31,['nan' '0.66' '0.6' '0.6' '0.58' '0.61' '0.62'],0.6116666666666667,0.62,0.61,0.58,0.6,0.6,0.66
2020/09/01,['nan' '0.99' '0.99' '0.99' '0.99' '0.91' '0.99'],0.9766666666666667,0.99,0.91,0.99,0.99,0.99,0.99
2020/09/02,['nan' '0.98' '0.99' '0.99' '0.98' '0.9' '0.99'],0.9716666666666667,0.99,0.9,0.98,0.99,0.99,0.98
2020/09/03,['nan' '0.98' '0.99' '0.99' '0.97' '0.88' '0.99'],0.9666666666666667,0.99,0.88,0.97,0.99,0.99,0.98
2020/09/04,['nan' '0.95' '0.98' '0.99' '0.94' '0.87' '0.99'],0.9533333333333333,0.99,0.87,0.94,0.99,0.98,0.95
2020/09/07,['nan' '0.91' '0.98' '0.99' '0.95' '0.86' '0.99'],0.9466666666666668,0.99,0.86,0.95,0.99,0.98,0.91
2020/09/08,['nan' '0.9' '0.98' '0.99' '0.95' '0.87' '0.68'],0.895,0.68,0.87,0.95,0.99,0.98,0.9
2020/09/09,['nan' '0.9' '0.97' '0.99' '0.94' '0.87' '0.67'],0.89,0.67,0.87,0.94,0.99,0.97,0.9
2020/09/10,['nan' '0.9' '0.98' '0.99' '0.94' '0.88' '0.67'],0.8933333333333334,0.67,0.88,0.94,0.99,0.98,0.9
2020/09/11,['nan' '0.89' '0.95' '0.98' '0.94' '0.88' '0.67'],0.8849999999999999,0.67,0.88,0.94,0.98,0.95,0.89
2020/09/14,['nan' '0.89' '0.94' '0.98' '0.94' '0.89' '0.67'],0.8849999999999999,0.67,0.89,0.94,0.98,0.94,0.89
2020/09/15,['nan' '0.89' '0.94' '0.98' '0.95' '0.89' '0.67'],0.8866666666666666,0.67,0.89,0.95,0.98,0.94,0.89
2020/09/16,['nan' '0.89' '0.92' '0.98' '0.94' '0.87' '0.62'],0.87,0.62,0.87,0.94,0.98,0.92,0.89
2020/09/17,['nan' '0.88' '0.92' '0.98' '0.94' '0.86' '0.63'],0.8683333333333333,0.63,0.86,0.94,0.98,0.92,0.88
2020/09/18,['nan' '0.87' '0.92' '0.96' '0.93' '0.87' '0.61'],0.86,0.61,0.87,0.93,0.96,0.92,0.87
2020/09/21,['nan' '0.88' '0.92' '0.96' '0.89' '0.86' '0.61'],0.8533333333333334,0.61,0.86,0.89,0.96,0.92,0.88
2020/09/22,['nan' '0.87' '0.92' '0.96' '0.87' '0.86' '0.58'],0.8433333333333334,0.58,0.86,0.87,0.96,0.92,0.87
2020/09/23,['nan' '0.87' '0.94' '0.95' '0.88' '0.88' '0.59'],0.8516666666666666,0.59,0.88,0.88,0.95,0.94,0.87
2020/09/24,['nan' '0.88' '0.94' '0.96' '0.88' '0.88' '0.58'],0.8533333333333334,0.58,0.88,0.88,0.96,0.94,0.88
2020/09/25,['nan' '0.87' '0.94' '0.95' '0.87' '0.87' '0.59'],0.8483333333333333,0.59,0.87,0.87,0.95,0.94,0.87
2020/09/28,['nan' '0.87' '0.96' '0.93' '0.85' '0.87' '0.59'],0.8450000000000001,0.59,0.87,0.85,0.93,0.96,0.87
2020/09/29,['nan' '0.86' '0.91' '0.9' '0.87' '0.88' '0.59'],0.835,0.59,0.88,0.87,0.9,0.91,0.86
2020/09/30,['nan' '0.86' '0.89' '0.94' '0.86' '0.89' '0.58'],0.8366666666666666,0.58,0.89,0.86,0.94,0.89,0.86
2020/10/05,['nan' '0.85' '0.89' '0.94' '0.85' '0.89' '0.58'],0.8333333333333334,0.58,0.89,0.85,0.94,0.89,0.85
2020/10/06,['nan' '0.85' '0.9' '0.94' '0.85' '0.86' '0.57'],0.8283333333333335,0.57,0.86,0.85,0.94,0.9,0.85
2020/10/07,['nan' '0.85' '0.9' '0.94' '0.85' '0.85' '0.57'],0.8266666666666667,0.57,0.85,0.85,0.94,0.9,0.85
2020/10/08,['nan' '0.85' '0.89' '0.89' '0.86' '0.86' '0.58'],0.8216666666666667,0.58,0.86,0.86,0.89,0.89,0.85
2020/10/12,['nan' '0.85' '0.88' '0.89' '0.85' '0.85' '0.58'],0.8166666666666668,0.58,0.85,0.85,0.89,0.88,0.85
2020/10/13,['nan' '0.85' '0.85' '0.9' '0.85' '0.86' '0.58'],0.8150000000000001,0.58,0.86,0.85,0.9,0.85,0.85
2020/10/14,['nan' '0.86' '0.85' '0.89' '0.86' '0.86' '0.56'],0.8133333333333335,0.56,0.86,0.86,0.89,0.85,0.86
2020/10/15,['nan' '0.85' '0.86' '0.91' '0.87' '0.86' '0.56'],0.8183333333333334,0.56,0.86,0.87,0.91,0.86,0.85
2020/10/16,['nan' '0.83' '0.85' '0.9' '0.86' '0.86' '0.57'],0.8116666666666666,0.57,0.86,0.86,0.9,0.85,0.83
2020/10/19,['nan' '0.83' '0.87' '0.9' '0.83' '0.87' '0.59'],0.815,0.59,0.87,0.83,0.9,0.87,0.83
2020/10/20,['nan' '0.85' '0.85' '0.9' '0.82' '0.85' '0.55'],0.8033333333333332,0.55,0.85,0.82,0.9,0.85,0.85
2020/10/21,['nan' '0.82' '0.85' '0.89' '0.82' '0.86' '0.58'],0.8033333333333333,0.58,0.86,0.82,0.89,0.85,0.82
2020/10/22,['nan' '0.85' '0.81' '0.87' '0.79' '0.86' '0.55'],0.7883333333333334,0.55,0.86,0.79,0.87,0.81,0.85
2020/10/23,['nan' '0.85' '0.82' '0.87' '0.8' '0.84' '0.56'],0.79,0.56,0.84,0.8,0.87,0.82,0.85
2020/10/26,['nan' '0.84' '0.86' '0.87' '0.79' '0.84' '0.52'],0.7866666666666667,0.52,0.84,0.79,0.87,0.86,0.84
2020/10/27,['nan' '0.82' '0.81' '0.91' '0.79' '0.85' '0.52'],0.7833333333333332,0.52,0.85,0.79,0.91,0.81,0.82
2020/10/28,['nan' '0.8' '0.85' '0.91' '0.79' '0.85' '0.52'],0.7866666666666667,0.52,0.85,0.79,0.91,0.85,0.8
2020/10/29,['nan' '0.8' '0.87' '0.87' '0.79' '0.83' '0.53'],0.7816666666666667,0.53,0.83,0.79,0.87,0.87,0.8
2020/10/30,['nan' '0.72' '0.87' '0.9' '0.79' '0.82' '0.52'],0.7699999999999999,0.52,0.82,0.79,0.9,0.87,0.72
2020/11/02,['nan' '0.72' '0.81' '0.88' '0.79' '0.82' '0.54'],0.7600000000000001,0.54,0.82,0.79,0.88,0.81,0.72
2020/11/03,['nan' '0.7' '0.78' '0.86' '0.77' '0.82' '0.54'],0.745,0.54,0.82,0.77,0.86,0.78,0.7
2020/11/04,['nan' '0.7' '0.79' '0.87' '0.77' '0.82' '0.53'],0.7466666666666666,0.53,0.82,0.77,0.87,0.79,0.7
2020/11/05,['nan' '0.71' '0.67' '0.85' '0.78' '0.81' '0.53'],0.725,0.53,0.81,0.78,0.85,0.67,0.71
2020/11/06,['nan' '0.75' '0.67' '0.81' '0.77' '0.82' '0.5'],0.7200000000000001,0.5,0.82,0.77,0.81,0.67,0.75
2020/11/09,['nan' '0.82' '0.63' '0.79' '0.78' '0.82' '0.51'],0.7250000000000001,0.51,0.82,0.78,0.79,0.63,0.82
2020/11/10,['nan' '0.73' '0.62' '0.8' '0.79' '0.81' '0.51'],0.7100000000000001,0.51,0.81,0.79,0.8,0.62,0.73
2020/11/11,['nan' '0.72' '0.59' '0.77' '0.78' '0.82' '0.5'],0.6966666666666667,0.5,0.82,0.78,0.77,0.59,0.72
2020/11/12,['nan' '0.72' '0.63' '0.65' '0.78' '0.82' '0.5'],0.6833333333333332,0.5,0.82,0.78,0.65,0.63,0.72
2020/11/13,['nan' '0.71' '0.71' '0.64' '0.78' '0.81' '0.5'],0.6916666666666668,0.5,0.81,0.78,0.64,0.71,0.71
2020/11/16,['nan' '0.7' '0.62' '0.64' '0.78' '0.82' '0.5'],0.6766666666666667,0.5,0.82,0.78,0.64,0.62,0.7
2020/11/17,['nan' '0.73' '0.6' '0.64' '0.77' '0.82' '0.5'],0.6766666666666667,0.5,0.82,0.77,0.64,0.6,0.73
2020/11/18,['nan' '0.72' '0.57' '0.64' '0.78' '0.83' '0.5'],0.6733333333333333,0.5,0.83,0.78,0.64,0.57,0.72
2020/11/19,['nan' '0.72' '0.56' '0.69' '0.68' '0.82' '0.5'],0.6616666666666666,0.5,0.82,0.68,0.69,0.56,0.72
2020/11/20,['nan' '0.72' '0.56' '0.73' '0.68' '0.82' '0.5'],0.6683333333333333,0.5,0.82,0.68,0.73,0.56,0.72
2020/11/23,['nan' '0.73' '0.57' '0.64' '0.67' '0.82' '0.5'],0.6549999999999999,0.5,0.82,0.67,0.64,0.57,0.73
2020/11/24,['nan' '0.74' '0.56' '0.63' '0.67' '0.81' '0.5'],0.6516666666666667,0.5,0.81,0.67,0.63,0.56,0.74
2020/11/25,['nan' '0.74' '0.55' '0.65' '0.68' '0.81' '0.5'],0.655,0.5,0.81,0.68,0.65,0.55,0.74
2020/11/26,['nan' '0.74' '0.53' '0.64' '0.74' '0.78' '0.5'],0.6550000000000001,0.5,0.78,0.74,0.64,0.53,0.74
2020/11/27,['nan' '0.75' '0.51' '0.64' '0.73' '0.81' '0.5'],0.6566666666666666,0.5,0.81,0.73,0.64,0.51,0.75
2020/11/30,['nan' '0.77' '0.51' '0.64' '0.67' '0.76' '0.51'],0.6433333333333332,0.51,0.76,0.67,0.64,0.51,0.77
2020/12/01,['nan' '0.96' '0.96' '0.98' '0.94' '0.99' '1.0'],0.9716666666666667,1.0,0.99,0.94,0.98,0.96,0.96
2020/12/02,['nan' '0.95' '0.95' '0.99' '0.9' '1.0' '1.0'],0.9649999999999999,1.0,1.0,0.9,0.99,0.95,0.95
2020/12/03,['nan' '0.95' '0.88' '0.99' '0.9' '1.0' '0.94'],0.9433333333333334,0.94,1.0,0.9,0.99,0.88,0.95
2020/12/04,['nan' '0.94' '0.88' '0.98' '0.92' '0.96' '0.93'],0.9349999999999999,0.93,0.96,0.92,0.98,0.88,0.94
2020/12/07,['nan' '0.94' '0.87' '0.97' '0.93' '0.96' '0.83'],0.9166666666666666,0.83,0.96,0.93,0.97,0.87,0.94
2020/12/08,['nan' '0.94' '0.85' '0.91' '0.91' '0.97' '0.85'],0.9049999999999999,0.85,0.97,0.91,0.91,0.85,0.94
2020/12/09,['nan' '0.94' '0.85' '0.88' '0.91' '0.89' '0.83'],0.8833333333333333,0.83,0.89,0.91,0.88,0.85,0.94
2020/12/10,['nan' '0.94' '0.84' '0.85' '0.91' '0.84' '0.81'],0.8649999999999999,0.81,0.84,0.91,0.85,0.84,0.94
2020/12/11,['nan' '0.94' '0.84' '0.84' '0.93' '0.88' '0.81'],0.8733333333333334,0.81,0.88,0.93,0.84,0.84,0.94
2020/12/14,['nan' '0.93' '0.84' '0.79' '0.93' '0.88' '0.8'],0.8616666666666667,0.8,0.88,0.93,0.79,0.84,0.93
2020/12/15,['nan' '0.92' '0.83' '0.77' '0.94' '0.89' '0.77'],0.8533333333333332,0.77,0.89,0.94,0.77,0.83,0.92
2020/12/16,['nan' '0.92' '0.84' '0.76' '0.91' '0.89' '0.78'],0.8500000000000001,0.78,0.89,0.91,0.76,0.84,0.92
2020/12/17,['nan' '0.91' '0.84' '0.76' '0.85' '0.89' '0.79'],0.84,0.79,0.89,0.85,0.76,0.84,0.91
2020/12/18,['nan' '0.91' '0.84' '0.76' '0.82' '0.89' '0.8'],0.8366666666666666,0.8,0.89,0.82,0.76,0.84,0.91
2020/12/21,['nan' '0.88' '0.83' '0.76' '0.81' '0.91' '0.79'],0.83,0.79,0.91,0.81,0.76,0.83,0.88
2020/12/22,['nan' '0.88' '0.83' '0.76' '0.77' '0.94' '0.77'],0.8249999999999998,0.77,0.94,0.77,0.76,0.83,0.88
2020/12/23,['nan' '0.9' '0.83' '0.75' '0.76' '0.95' '0.77'],0.8266666666666668,0.77,0.95,0.76,0.75,0.83,0.9
2020/12/24,['nan' '0.89' '0.82' '0.75' '0.71' '0.94' '0.76'],0.8116666666666665,0.76,0.94,0.71,0.75,0.82,0.89
2020/12/25,['nan' '0.86' '0.81' '0.72' '0.68' '0.7' '0.75'],0.7533333333333333,0.75,0.7,0.68,0.72,0.81,0.86
2020/12/28,['nan' '0.86' '0.8' '0.71' '0.67' '0.68' '0.72'],0.7400000000000001,0.72,0.68,0.67,0.71,0.8,0.86
2020/12/29,['nan' '0.83' '0.8' '0.69' '0.67' '0.66' '0.69'],0.7233333333333333,0.69,0.66,0.67,0.69,0.8,0.83
2020/12/30,['nan' '0.81' '0.8' '0.69' '0.65' '0.64' '0.69'],0.7133333333333333,0.69,0.64,0.65,0.69,0.8,0.81
2020/12/31,['nan' '0.8' '0.79' '0.69' '0.65' '0.56' '0.63'],0.6866666666666666,0.63,0.56,0.65,0.69,0.79,0.8
2021/01/04,['nan' '0.8' '0.78' '0.69' '0.65' '0.51' '0.64'],0.6783333333333332,0.64,0.51,0.65,0.69,0.78,0.8
2021/01/05,['nan' '0.75' '0.76' '0.69' '0.66' '0.54' '0.63'],0.6716666666666667,0.63,0.54,0.66,0.69,0.76,0.75
2021/01/06,['nan' '0.68' '0.76' '0.69' '0.66' '0.55' '0.62'],0.66,0.62,0.55,0.66,0.69,0.76,0.68
2021/01/07,['nan' '0.68' '0.76' '0.69' '0.65' '0.53' '0.63'],0.6566666666666666,0.63,0.53,0.65,0.69,0.76,0.68
2021/01/08,['nan' '0.68' '0.75' '0.69' '0.65' '0.51' '0.61'],0.6483333333333333,0.61,0.51,0.65,0.69,0.75,0.68
2021/01/11,['nan' '0.67' '0.72' '0.68' '0.65' '0.49' '0.61'],0.6366666666666666,0.61,0.49,0.65,0.68,0.72,0.67
2021/01/12,['nan' '0.68' '0.64' '0.67' '0.66' '0.47' '0.58'],0.6166666666666667,0.58,0.47,0.66,0.67,0.64,0.68
2021/01/13,['nan' '0.66' '0.65' '0.66' '0.64' '0.46' '0.6'],0.6116666666666667,0.6,0.46,0.64,0.66,0.65,0.66
2021/01/14,['nan' '0.63' '0.65' '0.66' '0.67' '0.47' '0.57'],0.6083333333333333,0.57,0.47,0.67,0.66,0.65,0.63
2021/01/15,['nan' '0.61' '0.59' '0.64' '0.67' '0.48' '0.6'],0.5983333333333333,0.6,0.48,0.67,0.64,0.59,0.61
